Folder,File,image_ID,time_ID
28,0000_t-90_ID-318.png,318,90
28,0001_t-91_ID-318.png,318,91
28,0002_t-92_ID-318.png,318,92
28,0003_t-93_ID-318.png,318,93
28,0004_t-252_ID-703.png,703,252
28,0005_t-253_ID-703.png,703,253
28,0006_t-254_ID-703.png,703,254
28,0007_t-200_ID-611.png,611,200
28,0008_t-201_ID-611.png,611,201
28,0009_t-202_ID-611.png,611,202
28,0010_t-203_ID-611.png,611,203
28,0011_t-204_ID-611.png,611,204
28,0012_t-205_ID-611.png,611,205
28,0013_t-206_ID-611.png,611,206
28,0014_t-207_ID-611.png,611,207
28,0015_t-208_ID-611.png,611,208
28,0016_t-209_ID-611.png,611,209
28,0017_t-210_ID-611.png,611,210
28,0018_t-211_ID-611.png,611,211
28,0019_t-212_ID-611.png,611,212
28,0020_t-213_ID-611.png,611,213
28,0021_t-214_ID-611.png,611,214
28,0022_t-215_ID-611.png,611,215
28,0023_t-216_ID-611.png,611,216
28,0024_t-217_ID-611.png,611,217
28,0025_t-218_ID-611.png,611,218
28,0026_t-219_ID-611.png,611,219
28,0027_t-220_ID-611.png,611,220
28,0028_t-221_ID-611.png,611,221
28,0029_t-222_ID-611.png,611,222
28,0030_t-223_ID-611.png,611,223
28,0031_t-224_ID-611.png,611,224
28,0032_t-225_ID-611.png,611,225
28,0033_t-226_ID-611.png,611,226
28,0034_t-227_ID-611.png,611,227
28,0035_t-228_ID-611.png,611,228
28,0036_t-229_ID-611.png,611,229
28,0037_t-230_ID-611.png,611,230
28,0038_t-231_ID-611.png,611,231
28,0039_t-232_ID-611.png,611,232
28,0040_t-233_ID-611.png,611,233
28,0041_t-234_ID-611.png,611,234
28,0042_t-235_ID-611.png,611,235
28,0043_t-236_ID-611.png,611,236
28,0044_t-237_ID-611.png,611,237
28,0045_t-238_ID-611.png,611,238
28,0046_t-239_ID-611.png,611,239
28,0047_t-240_ID-611.png,611,240
28,0048_t-241_ID-611.png,611,241
28,0049_t-242_ID-611.png,611,242
28,0050_t-243_ID-611.png,611,243
28,0051_t-244_ID-611.png,611,244
28,0052_t-245_ID-611.png,611,245
28,0053_t-246_ID-611.png,611,246
28,0054_t-247_ID-611.png,611,247
28,0055_t-248_ID-611.png,611,248
28,0056_t-249_ID-611.png,611,249
28,0057_t-250_ID-611.png,611,250
28,0058_t-251_ID-611.png,611,251
28,0059_t-252_ID-611.png,611,252
28,0060_t-253_ID-611.png,611,253
28,0061_t-254_ID-611.png,611,254
28,0062_t-255_ID-611.png,611,255
28,0063_t-256_ID-611.png,611,256
28,0064_t-257_ID-611.png,611,257
28,0065_t-258_ID-611.png,611,258
28,0066_t-259_ID-611.png,611,259
28,0067_t-0_ID-22.png,22,0
28,0068_t-1_ID-22.png,22,1
28,0069_t-2_ID-22.png,22,2
28,0070_t-3_ID-22.png,22,3
28,0071_t-4_ID-22.png,22,4
28,0072_t-5_ID-22.png,22,5
28,0073_t-6_ID-22.png,22,6
28,0074_t-7_ID-22.png,22,7
28,0075_t-8_ID-22.png,22,8
28,0076_t-9_ID-22.png,22,9
28,0077_t-10_ID-22.png,22,10
28,0078_t-11_ID-22.png,22,11
28,0079_t-12_ID-22.png,22,12
28,0080_t-13_ID-22.png,22,13
28,0081_t-14_ID-22.png,22,14
28,0082_t-15_ID-22.png,22,15
28,0083_t-16_ID-22.png,22,16
28,0084_t-17_ID-22.png,22,17
28,0085_t-18_ID-22.png,22,18
28,0086_t-19_ID-22.png,22,19
28,0087_t-20_ID-22.png,22,20
28,0088_t-21_ID-22.png,22,21
28,0089_t-22_ID-22.png,22,22
28,0090_t-23_ID-22.png,22,23
28,0091_t-24_ID-22.png,22,24
28,0092_t-25_ID-22.png,22,25
28,0093_t-26_ID-22.png,22,26
28,0094_t-27_ID-22.png,22,27
28,0095_t-48_ID-206.png,206,48
28,0096_t-49_ID-206.png,206,49
28,0097_t-50_ID-206.png,206,50
28,0098_t-51_ID-206.png,206,51
28,0099_t-52_ID-206.png,206,52
28,0100_t-53_ID-206.png,206,53
28,0101_t-54_ID-206.png,206,54
28,0102_t-55_ID-206.png,206,55
28,0103_t-56_ID-206.png,206,56
28,0104_t-208_ID-625.png,625,208
28,0105_t-209_ID-625.png,625,209
28,0106_t-210_ID-625.png,625,210
28,0107_t-211_ID-625.png,625,211
28,0108_t-212_ID-625.png,625,212
