Folder,File,image_ID,time_ID
1,0000_t-0_ID-22.png,22,0
1,0001_t-1_ID-22.png,22,1
1,0002_t-2_ID-22.png,22,2
1,0003_t-3_ID-22.png,22,3
1,0004_t-4_ID-22.png,22,4
1,0005_t-5_ID-22.png,22,5
1,0006_t-6_ID-22.png,22,6
1,0007_t-7_ID-22.png,22,7
1,0008_t-8_ID-22.png,22,8
1,0009_t-9_ID-22.png,22,9
1,0010_t-10_ID-22.png,22,10
1,0011_t-11_ID-22.png,22,11
1,0012_t-12_ID-22.png,22,12
1,0013_t-13_ID-22.png,22,13
1,0014_t-14_ID-22.png,22,14
1,0015_t-15_ID-22.png,22,15
1,0016_t-16_ID-22.png,22,16
1,0017_t-17_ID-22.png,22,17
1,0018_t-18_ID-22.png,22,18
1,0019_t-19_ID-22.png,22,19
1,0020_t-20_ID-22.png,22,20
1,0021_t-21_ID-22.png,22,21
1,0022_t-22_ID-22.png,22,22
1,0023_t-23_ID-22.png,22,23
1,0024_t-24_ID-22.png,22,24
1,0025_t-25_ID-22.png,22,25
1,0026_t-26_ID-22.png,22,26
1,0027_t-27_ID-22.png,22,27
1,0028_t-28_ID-22.png,22,28
1,0029_t-29_ID-22.png,22,29
1,0030_t-30_ID-22.png,22,30
1,0031_t-31_ID-22.png,22,31
1,0032_t-32_ID-22.png,22,32
1,0033_t-33_ID-22.png,22,33
1,0034_t-34_ID-22.png,22,34
1,0035_t-35_ID-22.png,22,35
1,0036_t-36_ID-22.png,22,36
1,0037_t-37_ID-22.png,22,37
1,0038_t-38_ID-22.png,22,38
1,0039_t-39_ID-22.png,22,39
1,0040_t-40_ID-22.png,22,40
1,0041_t-41_ID-22.png,22,41
1,0042_t-42_ID-22.png,22,42
1,0043_t-43_ID-22.png,22,43
1,0044_t-44_ID-22.png,22,44
1,0045_t-45_ID-22.png,22,45
1,0046_t-46_ID-22.png,22,46
1,0047_t-47_ID-22.png,22,47
1,0048_t-48_ID-22.png,22,48
1,0049_t-49_ID-22.png,22,49
1,0050_t-50_ID-22.png,22,50
1,0051_t-51_ID-22.png,22,51
1,0052_t-52_ID-22.png,22,52
1,0053_t-53_ID-22.png,22,53
1,0054_t-54_ID-22.png,22,54
1,0055_t-55_ID-22.png,22,55
1,0056_t-56_ID-22.png,22,56
1,0057_t-57_ID-22.png,22,57
1,0058_t-58_ID-22.png,22,58
1,0059_t-59_ID-22.png,22,59
1,0060_t-60_ID-22.png,22,60
1,0061_t-61_ID-22.png,22,61
1,0062_t-62_ID-22.png,22,62
1,0063_t-63_ID-22.png,22,63
1,0064_t-64_ID-22.png,22,64
1,0065_t-65_ID-22.png,22,65
1,0066_t-66_ID-22.png,22,66
1,0067_t-67_ID-22.png,22,67
1,0068_t-68_ID-22.png,22,68
1,0069_t-69_ID-22.png,22,69
1,0070_t-70_ID-22.png,22,70
1,0071_t-71_ID-22.png,22,71
1,0072_t-72_ID-22.png,22,72
1,0073_t-73_ID-22.png,22,73
1,0074_t-74_ID-22.png,22,74
1,0075_t-75_ID-22.png,22,75
1,0076_t-76_ID-22.png,22,76
1,0077_t-77_ID-22.png,22,77
1,0078_t-78_ID-22.png,22,78
1,0079_t-79_ID-22.png,22,79
1,0080_t-80_ID-22.png,22,80
1,0081_t-81_ID-22.png,22,81
1,0082_t-82_ID-22.png,22,82
1,0083_t-83_ID-22.png,22,83
1,0084_t-84_ID-22.png,22,84
1,0085_t-85_ID-22.png,22,85
1,0086_t-86_ID-22.png,22,86
1,0087_t-87_ID-22.png,22,87
1,0088_t-88_ID-22.png,22,88
1,0089_t-89_ID-22.png,22,89
1,0090_t-90_ID-22.png,22,90
1,0091_t-91_ID-22.png,22,91
1,0092_t-92_ID-22.png,22,92
1,0093_t-93_ID-22.png,22,93
1,0094_t-94_ID-22.png,22,94
1,0095_t-95_ID-22.png,22,95
1,0096_t-96_ID-22.png,22,96
1,0097_t-97_ID-22.png,22,97
1,0098_t-98_ID-22.png,22,98
1,0099_t-99_ID-22.png,22,99
1,0100_t-100_ID-22.png,22,100
1,0101_t-101_ID-22.png,22,101
1,0102_t-102_ID-22.png,22,102
1,0103_t-103_ID-22.png,22,103
1,0104_t-104_ID-22.png,22,104
1,0105_t-105_ID-22.png,22,105
1,0106_t-106_ID-22.png,22,106
1,0107_t-107_ID-22.png,22,107
1,0108_t-108_ID-22.png,22,108
1,0109_t-109_ID-22.png,22,109
1,0110_t-110_ID-22.png,22,110
1,0111_t-111_ID-22.png,22,111
1,0112_t-112_ID-22.png,22,112
1,0113_t-113_ID-22.png,22,113
1,0114_t-114_ID-22.png,22,114
1,0115_t-115_ID-22.png,22,115
1,0116_t-116_ID-22.png,22,116
1,0117_t-117_ID-22.png,22,117
1,0118_t-118_ID-22.png,22,118
1,0119_t-119_ID-22.png,22,119
1,0120_t-120_ID-22.png,22,120
1,0121_t-121_ID-22.png,22,121
1,0122_t-122_ID-22.png,22,122
1,0123_t-123_ID-22.png,22,123
1,0124_t-124_ID-22.png,22,124
1,0125_t-125_ID-22.png,22,125
1,0126_t-126_ID-22.png,22,126
1,0127_t-127_ID-22.png,22,127
1,0128_t-128_ID-22.png,22,128
1,0129_t-129_ID-22.png,22,129
1,0130_t-130_ID-22.png,22,130
1,0131_t-197_ID-162.png,162,197
1,0132_t-198_ID-162.png,162,198
1,0133_t-199_ID-162.png,162,199
1,0134_t-200_ID-162.png,162,200
1,0135_t-201_ID-162.png,162,201
1,0136_t-202_ID-162.png,162,202
1,0137_t-203_ID-162.png,162,203
1,0138_t-204_ID-162.png,162,204
1,0139_t-205_ID-162.png,162,205
1,0140_t-206_ID-162.png,162,206
1,0141_t-207_ID-162.png,162,207
1,0142_t-208_ID-162.png,162,208
1,0143_t-209_ID-162.png,162,209
1,0144_t-210_ID-162.png,162,210
